ID,RR_C,RR_L,date
18009,2.56,1.47,2022-01-01
18053,2.56,1.72,2022-01-01
36009,2.56,1.36,2022-01-01
39101,2.56,2.1,2022-01-01
18181,2.56,1.85,2022-01-01
42085,2.56,1.58,2022-01-01
39153,2.56,2.89,2022-01-01
27017,2.56,1.46,2022-01-01
42039,2.56,1.52,2022-01-01
55013,2.56,1.61,2022-01-01
39161,2.56,1.26,2022-01-01
55011,2.56,1.53,2022-01-01
36073,2.56,1.6,2022-01-01
18049,2.56,1.26,2022-01-01
55065,2.56,1.22,2022-01-01
42049,2.56,1.51,2022-01-01
17177,2.56,1.93,2022-01-01
36029,2.56,1.78,2022-01-01
39055,2.56,2.22,2022-01-01
39077,2.56,2.15,2022-01-01
39007,2.56,2.35,2022-01-01
39063,2.56,1.49,2022-01-01
55033,2.56,1.97,2022-01-01
39035,2.56,4.14,2022-01-01
