ID,RR_C,RR_L,date
55067960400,1.74,1.16,2021-12-01
55069961000,1.74,1.27,2021-12-01
55003940000,1.74,0.049,2021-12-01
55073001103,1.74,1.62,2021-12-01
55083100600,1.74,0.6,2021-12-01
55073000900,1.74,1.58,2021-12-01
55073001104,1.74,1.86,2021-12-01
55115100800,1.74,1.45,2021-12-01
55115100700,1.74,1.22,2021-12-01
55073001300,1.74,1.21,2021-12-01
55115100600,1.74,1.33,2021-12-01
55073001000,1.74,2.28,2021-12-01
55078940101,1.74,0.0,2021-12-01
55003950500,1.74,1.04,2021-12-01
55113100800,1.74,1.44,2021-12-01
55075961000,1.74,1.34,2021-12-01
55119960500,1.74,1.79,2021-12-01
55119960200,1.74,0.8,2021-12-01
55119960400,1.74,1.83,2021-12-01
55083100700,1.74,0.93,2021-12-01
55073001900,1.74,2.63,2021-12-01
55075960900,1.74,1.87,2021-12-01
55073001201,1.74,3.13,2021-12-01
55073002300,1.74,1.97,2021-12-01
55069960900,1.74,1.27,2021-12-01
55073000800,1.74,1.61,2021-12-01
55073000601,1.74,1.58,2021-12-01
55069960800,1.74,1.68,2021-12-01
55003950700,1.74,1.28,2021-12-01
55075960700,1.74,1.43,2021-12-01
55073001500,1.74,1.72,2021-12-01
55099970400,1.74,1.85,2021-12-01
55073001600,1.74,1.67,2021-12-01
55119960100,1.74,1.55,2021-12-01
55078940102,1.74,0.39,2021-12-01
55075960600,1.74,2.79,2021-12-01
55083100500,1.74,1.47,2021-12-01
55099970700,1.74,1.23,2021-12-01
55073000300,1.74,1.33,2021-12-01
55003950600,1.74,0.0,2021-12-01
55073000400,1.74,1.29,2021-12-01
55073000200,1.74,2.04,2021-12-01
55073001102,1.74,2.64,2021-12-01
55073000100,1.74,4.44,2021-12-01
55073000500,1.74,1.54,2021-12-01
55075960800,1.74,1.34,2021-12-01
55073000700,1.74,2.1,2021-12-01
55073001400,1.74,1.67,2021-12-01
55073000602,1.74,2.01,2021-12-01
55009000302,1.74,1.31,2021-12-01
55073001700,1.74,1.3,2021-12-01
55009000402,1.74,1.18,2021-12-01
55139002900,1.74,1.0,2021-12-01
55137960200,1.74,1.15,2021-12-01
55139002800,1.74,0.78,2021-12-01
55139003000,1.74,1.56,2021-12-01
55139003400,1.74,1.24,2021-12-01
55129950200,1.74,2.69,2021-12-01
55015020308,1.74,0.95,2021-12-01
55139002300,1.74,1.23,2021-12-01
55139003100,1.74,1.56,2021-12-01
55139003300,1.74,1.52,2021-12-01
55017011200,1.74,1.55,2021-12-01
55139003200,1.74,0.97,2021-12-01
55139003701,1.74,1.63,2021-12-01
55017010300,1.74,1.25,2021-12-01
55009021500,1.74,1.66,2021-12-01
55139003500,1.74,1.57,2021-12-01
55031030300,1.74,1.31,2021-12-01
55005001001,1.74,1.43,2021-12-01
55139003600,1.74,1.64,2021-12-01
55035000301,1.74,1.27,2021-12-01
55139002201,1.74,1.5,2021-12-01
