ID,RR_C,RR_L,date
53049,1.94,0.0,2021-12-02
53031,1.94,0.0,2021-12-02
53073,1.94,2.55,2021-12-02
53093,1.94,0.0,2021-12-02
53095,1.94,0.69,2021-12-02
53076,1.94,0.0,2021-12-02
53944,2.16,5.07,2021-12-02
54895,2.16,0.0,2021-12-02
54552,2.16,2.61,2021-12-02
54417,2.16,0.0,2021-12-02
54563,2.16,0.0,2021-12-02
54474,2.16,0.0,2021-12-02
54747,2.16,0.0,2021-12-02
54459,2.16,0.0,2021-12-02
54469,2.16,0.0,2021-12-02
54642,2.16,0.0,2021-12-02
54401,2.16,1.39,2021-12-02
54724,2.16,0.0,2021-12-02
54455,2.16,4.11,2021-12-02
54627,2.16,0.0,2021-12-02
54475,2.16,0.0,2021-12-02
54443,2.16,0.0,2021-12-02
54616,2.16,0.0,2021-12-02
54738,2.16,3.25,2021-12-02
54470,2.16,5.2,2021-12-02
54703,2.16,0.97,2021-12-02
54495,2.16,4.36,2021-12-02
54701,2.16,0.26,2021-12-02
54666,2.16,0.0,2021-12-02
54413,2.16,0.0,2021-12-02
54773,2.16,0.0,2021-12-02
54731,2.16,0.0,2021-12-02
54526,2.16,0.0,2021-12-02
54515,2.16,0.0,2021-12-02
54537,2.16,0.0,2021-12-02
54819,2.16,0.0,2021-12-02
54630,2.16,0.0,2021-12-02
54618,2.16,0.0,2021-12-02
54765,2.16,0.0,2021-12-02
54403,2.16,2.17,2021-12-02
54482,2.16,2.13,2021-12-02
54848,2.16,1.84,2021-12-02
54612,2.16,0.0,2021-12-02
54730,2.16,0.0,2021-12-02
54660,2.16,0.67,2021-12-02
54476,2.16,5.62,2021-12-02
54644,2.16,0.0,2021-12-02
54556,2.16,0.0,2021-12-02
54646,2.16,5.11,2021-12-02
54656,2.16,1.81,2021-12-02
54494,2.16,2.4,2021-12-02
54757,2.16,3.0,2021-12-02
54755,2.16,0.0,2021-12-02
54457,2.16,2.61,2021-12-02
54739,2.16,0.0,2021-12-02
54530,2.16,0.0,2021-12-02
54481,2.16,3.36,2021-12-02
54452,2.16,1.15,2021-12-02
54448,2.16,0.0,2021-12-02
54467,2.16,1.51,2021-12-02
54643,2.16,0.0,2021-12-02
54745,2.16,5.4,2021-12-02
54449,2.16,1.66,2021-12-02
54722,2.16,0.0,2021-12-02
54447,2.16,0.0,2021-12-02
54425,2.16,5.07,2021-12-02
54726,2.16,0.0,2021-12-02
54405,2.16,0.0,2021-12-02
54741,2.16,0.0,2021-12-02
54746,2.16,0.0,2021-12-02
54436,2.16,4.44,2021-12-02
54768,2.16,1.73,2021-12-02
54754,2.16,5.69,2021-12-02
54421,2.16,5.8,2021-12-02
54498,2.16,0.0,2021-12-02
54422,2.16,0.0,2021-12-02
54456,2.16,3.61,2021-12-02
54488,2.16,8.74,2021-12-02
54479,2.16,2.67,2021-12-02
54771,2.16,4.86,2021-12-02
54460,2.16,4.0,2021-12-02
54493,2.16,0.0,2021-12-02
54446,2.16,0.0,2021-12-02
54982,2.16,0.0,2021-12-02
54420,2.16,0.0,2021-12-02
54480,2.16,7.54,2021-12-02
54611,2.16,0.0,2021-12-02
54484,2.16,2.08,2021-12-02
54659,2.16,0.0,2021-12-02
54766,2.16,0.0,2021-12-02
54770,2.16,0.0,2021-12-02
54720,2.16,4.12,2021-12-02
54729,2.16,1.95,2021-12-02
54454,2.16,0.0,2021-12-02
54489,2.16,0.0,2021-12-02
54748,2.16,0.0,2021-12-02
54760,2.16,0.0,2021-12-02
54732,2.16,3.56,2021-12-02
54615,2.16,0.0,2021-12-02
