ID,Observed,Expected,OE,RR_L,date
54519,65,97.78,0.66,0.66,2022-02-01
54512,43,66.76,0.64,0.64,2022-02-01
54520,389,331.01,1.18,1.18,2022-02-01
54524,38,48.78,0.78,0.78,2022-02-01
54530,61,64.21,0.95,0.95,2022-02-01
54526,63,56.65,1.11,1.11,2022-02-01
54527,75,66.14,1.13,1.13,2022-02-01
54529,64,92.61,0.69,0.69,2022-02-01
54531,60,106.74,0.56,0.56,2022-02-01
54534,197,175.81,1.12,1.12,2022-02-01
54536,1,13.04,0.077,0.077,2022-02-01
54537,24,38.2,0.63,0.63,2022-02-01
54538,216,228.52,0.95,0.95,2022-02-01
54511,70,95.16,0.74,0.74,2022-02-01
54525,8,19.06,0.42,0.42,2022-02-01
54501,1217,1540.46,0.79,0.79,2022-02-01
54470,115,157.6,0.73,0.73,2022-02-01
54498,77,183.06,0.42,0.42,2022-02-01
54539,58,97.63,0.59,0.59,2022-02-01
54471,197,137.38,1.43,1.43,2022-02-01
54473,147,204.91,0.72,0.72,2022-02-01
54474,513,298.99,1.72,1.72,2022-02-01
54475,111,121.55,0.91,0.91,2022-02-01
54476,1987,1468.3,1.35,1.35,2022-02-01
54479,329,306.93,1.07,1.07,2022-02-01
54480,96,108.82,0.88,0.88,2022-02-01
54481,1588,2208.36,0.72,0.72,2022-02-01
54482,536,771.0,0.7,0.69,2022-02-01
54484,345,394.45,0.87,0.87,2022-02-01
54485,20,29.33,0.68,0.68,2022-02-01
54486,92,147.95,0.62,0.62,2022-02-01
54487,409,732.34,0.56,0.56,2022-02-01
54488,49,93.85,0.52,0.52,2022-02-01
54489,113,128.11,0.88,0.88,2022-02-01
54490,41,58.81,0.7,0.7,2022-02-01
54491,56,120.01,0.47,0.47,2022-02-01
54493,31,46.31,0.67,0.67,2022-02-01
54494,2551,2051.14,1.24,1.25,2022-02-01
54495,785,565.4,1.39,1.39,2022-02-01
54499,206,230.3,0.89,0.89,2022-02-01
54540,44,70.69,0.62,0.62,2022-02-01
54635,80,138.46,0.58,0.58,2022-02-01
54542,7,31.03,0.23,0.23,2022-02-01
54613,83,128.35,0.65,0.65,2022-02-01
54614,271,205.76,1.32,1.32,2022-02-01
54615,871,812.83,1.07,1.07,2022-02-01
54616,160,204.52,0.78,0.78,2022-02-01
54618,155,177.43,0.87,0.87,2022-02-01
54619,145,300.68,0.48,0.48,2022-02-01
54621,105,113.14,0.93,0.93,2022-02-01
54622,130,145.25,0.9,0.89,2022-02-01
54623,151,165.31,0.91,0.91,2022-02-01
54612,355,390.67,0.91,0.91,2022-02-01
54624,85,109.75,0.77,0.77,2022-02-01
54626,71,103.42,0.69,0.69,2022-02-01
54627,158,131.74,1.2,1.2,2022-02-01
54628,50,76.1,0.66,0.66,2022-02-01
54629,136,201.12,0.68,0.68,2022-02-01
54630,326,322.06,1.01,1.01,2022-02-01
54631,105,131.66,0.8,0.8,2022-02-01
54632,68,87.36,0.78,0.78,2022-02-01
54634,161,345.91,0.47,0.47,2022-02-01
54469,140,132.51,1.06,1.06,2022-02-01
54625,5,18.52,0.27,0.27,2022-02-01
54611,83,88.14,0.94,0.94,2022-02-01
54610,84,127.27,0.66,0.66,2022-02-01
54603,1451,1087.43,1.33,1.34,2022-02-01
54545,45,62.36,0.72,0.72,2022-02-01
54546,50,86.36,0.58,0.58,2022-02-01
54547,59,105.35,0.56,0.56,2022-02-01
54548,250,374.54,0.67,0.67,2022-02-01
54550,47,50.47,0.93,0.93,2022-02-01
54552,275,314.19,0.88,0.88,2022-02-01
54554,57,80.5,0.71,0.71,2022-02-01
54555,272,368.6,0.74,0.74,2022-02-01
54556,66,89.45,0.74,0.74,2022-02-01
54557,28,64.67,0.43,0.43,2022-02-01
54558,126,154.35,0.82,0.82,2022-02-01
54559,24,68.92,0.35,0.35,2022-02-01
54560,39,43.84,0.89,0.89,2022-02-01
54562,123,143.4,0.86,0.86,2022-02-01
54563,39,60.28,0.65,0.65,2022-02-01
54564,22,30.49,0.72,0.72,2022-02-01
54565,0,3.01,0.0,0.0,2022-02-01
54566,100,97.17,1.03,1.03,2022-02-01
54568,282,394.3,0.72,0.72,2022-02-01
54601,3974,3888.82,1.02,1.02,2022-02-01
54541,118,100.87,1.17,1.17,2022-02-01
54467,1052,1088.2,0.97,0.97,2022-02-01
54407,82,113.3,0.72,0.72,2022-02-01
54465,19,38.2,0.5,0.5,2022-02-01
54216,344,482.05,0.71,0.71,2022-02-01
54217,459,561.93,0.82,0.82,2022-02-01
54220,2743,3010.54,0.91,0.91,2022-02-01
54227,91,120.47,0.76,0.76,2022-02-01
54228,171,213.7,0.8,0.8,2022-02-01
54229,307,390.98,0.79,0.79,2022-02-01
54230,208,365.82,0.57,0.57,2022-02-01
54232,37,64.83,0.57,0.57,2022-02-01
54234,180,126.88,1.42,1.42,2022-02-01
54214,19,19.83,0.96,0.96,2022-02-01
54235,1525,1299.67,1.17,1.17,2022-02-01
54245,118,159.45,0.74,0.74,2022-02-01
54246,28,65.6,0.43,0.43,2022-02-01
54247,127,153.43,0.83,0.83,2022-02-01
54301,2063,1659.39,1.24,1.24,2022-02-01
54302,2369,2441.35,0.97,0.97,2022-02-01
54303,2455,2115.9,1.16,1.16,2022-02-01
54304,2471,2108.1,1.17,1.17,2022-02-01
54307,31,90.53,0.34,0.34,2022-02-01
54311,2974,2800.69,1.06,1.06,2022-02-01
54241,1047,1081.56,0.97,0.97,2022-02-01
54313,3694,2997.34,1.23,1.23,2022-02-01
54213,123,103.96,1.18,1.18,2022-02-01
54211,12,19.99,0.6,0.6,2022-02-01
54636,1851,1125.79,1.64,1.65,2022-02-01
54162,689,704.4,0.98,0.98,2022-02-01
54165,458,589.71,0.78,0.78,2022-02-01
54166,1281,1282.69,1.0,1.0,2022-02-01
54169,192,214.24,0.9,0.9,2022-02-01
54170,235,274.67,0.86,0.86,2022-02-01
54171,377,283.55,1.33,1.33,2022-02-01
54173,363,341.59,1.06,1.06,2022-02-01
54174,178,232.15,0.77,0.77,2022-02-01
54212,60,79.88,0.75,0.75,2022-02-01
54175,60,72.24,0.83,0.83,2022-02-01
54180,212,269.35,0.79,0.79,2022-02-01
54201,308,396.38,0.78,0.78,2022-02-01
54202,101,99.71,1.01,1.01,2022-02-01
54204,159,124.1,1.28,1.28,2022-02-01
54205,111,162.07,0.68,0.68,2022-02-01
54207,0,11.27,0.0,0.0,2022-02-01
54208,412,497.1,0.83,0.83,2022-02-01
54209,101,102.34,0.99,0.99,2022-02-01
54210,45,58.5,0.77,0.77,2022-02-01
54177,120,214.94,0.56,0.56,2022-02-01
54401,2934,2357.69,1.24,1.25,2022-02-01
54403,2209,1892.78,1.17,1.17,2022-02-01
54405,212,236.24,0.9,0.9,2022-02-01
54440,233,228.6,1.02,1.02,2022-02-01
54441,81,71.23,1.14,1.14,2022-02-01
54442,59,89.53,0.66,0.66,2022-02-01
54443,157,165.31,0.95,0.95,2022-02-01
54446,132,238.63,0.55,0.55,2022-02-01
54447,15,33.88,0.44,0.44,2022-02-01
54448,326,339.27,0.96,0.96,2022-02-01
54449,2281,1973.74,1.16,1.16,2022-02-01
54450,21,35.12,0.6,0.6,2022-02-01
54437,114,235.31,0.48,0.48,2022-02-01
54451,628,880.13,0.71,0.71,2022-02-01
54454,77,104.34,0.74,0.74,2022-02-01
54455,1590,1402.62,1.13,1.13,2022-02-01
54456,349,455.19,0.77,0.77,2022-02-01
54457,717,629.38,1.14,1.14,2022-02-01
54458,0,7.56,0.0,0.0,2022-02-01
54459,39,95.55,0.41,0.41,2022-02-01
54460,129,204.83,0.63,0.63,2022-02-01
54462,11,27.55,0.4,0.4,2022-02-01
54463,45,46.0,0.98,0.98,2022-02-01
54452,1222,1420.61,0.86,0.86,2022-02-01
54436,116,184.92,0.63,0.63,2022-02-01
54435,105,156.82,0.67,0.67,2022-02-01
54433,70,143.86,0.49,0.49,2022-02-01
54406,219,264.18,0.83,0.83,2022-02-01
54408,76,76.95,0.99,0.99,2022-02-01
54409,998,995.59,1.0,1.0,2022-02-01
54410,170,200.2,0.85,0.85,2022-02-01
54411,299,403.33,0.74,0.74,2022-02-01
54412,144,157.13,0.92,0.92,2022-02-01
54413,11,11.5,0.96,0.96,2022-02-01
54414,215,271.66,0.79,0.79,2022-02-01
54416,147,137.68,1.07,1.07,2022-02-01
54417,0,3.01,0.0,0.0,2022-02-01
54418,66,74.55,0.89,0.89,2022-02-01
54420,77,97.86,0.79,0.79,2022-02-01
54421,187,283.16,0.66,0.66,2022-02-01
54422,42,100.79,0.42,0.42,2022-02-01
54423,136,181.14,0.75,0.75,2022-02-01
54424,92,118.16,0.78,0.78,2022-02-01
54425,87,161.69,0.54,0.54,2022-02-01
54426,288,349.85,0.82,0.82,2022-02-01
54427,62,91.46,0.68,0.68,2022-02-01
54428,47,77.64,0.61,0.61,2022-02-01
54430,0,12.04,0.0,0.0,2022-02-01
54466,247,213.09,1.16,1.16,2022-02-01
54637,0,15.05,0.0,0.0,2022-02-01
54835,39,67.3,0.58,0.58,2022-02-01
54639,111,209.0,0.53,0.53,2022-02-01
54868,1104,1176.72,0.94,0.94,2022-02-01
54870,89,119.47,0.74,0.74,2022-02-01
54871,213,231.69,0.92,0.92,2022-02-01
54872,146,206.99,0.71,0.71,2022-02-01
54873,101,224.2,0.45,0.45,2022-02-01
54874,141,300.99,0.47,0.47,2022-02-01
54875,49,81.81,0.6,0.6,2022-02-01
54876,99,101.64,0.97,0.97,2022-02-01
54880,1335,2308.69,0.58,0.58,2022-02-01
54867,17,33.34,0.51,0.51,2022-02-01
54888,68,100.56,0.68,0.68,2022-02-01
54891,153,262.4,0.58,0.58,2022-02-01
54893,197,286.02,0.69,0.69,2022-02-01
54895,53,74.86,0.71,0.71,2022-02-01
54896,61,110.13,0.55,0.55,2022-02-01
54901,3705,2916.69,1.27,1.27,2022-02-01
54902,2407,1729.93,1.39,1.39,2022-02-01
54904,2175,1660.63,1.31,1.31,2022-02-01
54909,97,165.08,0.59,0.59,2022-02-01
54911,1773,2033.47,0.87,0.87,2022-02-01
54889,203,204.37,0.99,0.99,2022-02-01
54913,1451,1660.09,0.87,0.87,2022-02-01
54865,14,34.04,0.41,0.41,2022-02-01
54862,2,16.9,0.12,0.12,2022-02-01
54839,7,19.37,0.36,0.36,2022-02-01
54840,369,338.89,1.09,1.09,2022-02-01
54841,7,21.84,0.32,0.32,2022-02-01
54842,7,12.5,0.56,0.56,2022-02-01
54843,724,909.92,0.8,0.8,2022-02-01
54844,0,20.53,0.0,0.0,2022-02-01
54845,6,9.57,0.63,0.63,2022-02-01
54846,24,38.28,0.63,0.63,2022-02-01
54847,61,160.76,0.38,0.38,2022-02-01
54864,39,96.39,0.4,0.4,2022-02-01
54848,334,444.85,0.75,0.75,2022-02-01
54850,0,18.29,0.0,0.0,2022-02-01
54853,271,317.35,0.85,0.85,2022-02-01
54854,8,75.48,0.11,0.11,2022-02-01
54855,33,67.61,0.49,0.49,2022-02-01
54856,64,126.34,0.51,0.51,2022-02-01
54857,0,4.55,0.0,0.0,2022-02-01
54858,119,129.04,0.92,0.92,2022-02-01
54859,78,136.6,0.57,0.57,2022-02-01
54861,0,15.82,0.0,0.0,2022-02-01
54849,73,133.67,0.55,0.55,2022-02-01
54914,2113,2384.01,0.89,0.89,2022-02-01
54915,2907,3345.95,0.87,0.87,2022-02-01
54921,67,84.66,0.79,0.79,2022-02-01
54960,134,192.4,0.7,0.7,2022-02-01
54961,892,1049.77,0.85,0.85,2022-02-01
54962,54,88.29,0.61,0.61,2022-02-01
54963,786,545.1,1.44,1.44,2022-02-01
54964,87,75.09,1.16,1.16,2022-02-01
54965,80,104.34,0.77,0.77,2022-02-01
54966,85,152.73,0.56,0.56,2022-02-01
54967,31,27.24,1.14,1.14,2022-02-01
54968,167,211.31,0.79,0.79,2022-02-01
54956,3646,3398.66,1.07,1.07,2022-02-01
54970,345,295.13,1.17,1.17,2022-02-01
54974,138,116.54,1.18,1.18,2022-02-01
54977,64,115.92,0.55,0.55,2022-02-01
54979,146,101.26,1.44,1.44,2022-02-01
54980,5,8.41,0.59,0.59,2022-02-01
54981,995,1173.79,0.85,0.85,2022-02-01
54982,395,536.92,0.74,0.74,2022-02-01
54983,278,343.05,0.81,0.81,2022-02-01
54984,152,240.87,0.63,0.63,2022-02-01
54985,0,79.72,0.0,0.0,2022-02-01
54971,846,825.57,1.02,1.02,2022-02-01
54952,1830,2089.27,0.88,0.88,2022-02-01
54950,152,214.01,0.71,0.71,2022-02-01
54949,208,260.78,0.8,0.8,2022-02-01
54922,78,103.96,0.75,0.75,2022-02-01
54923,708,692.13,1.02,1.02,2022-02-01
54927,31,36.27,0.85,0.85,2022-02-01
54928,24,31.18,0.77,0.77,2022-02-01
54929,476,669.36,0.71,0.71,2022-02-01
54930,58,131.97,0.44,0.44,2022-02-01
54931,1,20.84,0.048,0.048,2022-02-01
54932,116,96.93,1.2,1.2,2022-02-01
54933,5,29.48,0.17,0.17,2022-02-01
54934,9,36.27,0.25,0.25,2022-02-01
54935,4473,3253.49,1.37,1.38,2022-02-01
54937,1960,1525.49,1.28,1.29,2022-02-01
54940,223,315.89,0.71,0.71,2022-02-01
54941,151,178.51,0.85,0.85,2022-02-01
54942,776,770.69,1.01,1.01,2022-02-01
54943,88,153.74,0.57,0.57,2022-02-01
54944,587,697.61,0.84,0.84,2022-02-01
54945,187,257.62,0.73,0.73,2022-02-01
54946,2,6.87,0.29,0.29,2022-02-01
54947,202,179.98,1.12,1.12,2022-02-01
54948,1,18.52,0.054,0.054,2022-02-01
54838,54,85.36,0.63,0.63,2022-02-01
54638,79,129.66,0.61,0.61,2022-02-01
54837,220,289.57,0.76,0.76,2022-02-01
54161,172,215.48,0.8,0.8,2022-02-01
54701,3322,3154.55,1.05,1.05,2022-02-01
54703,3844,3366.63,1.14,1.14,2022-02-01
54720,721,597.58,1.21,1.21,2022-02-01
54721,86,102.95,0.84,0.84,2022-02-01
54722,228,297.44,0.77,0.77,2022-02-01
54723,77,87.75,0.88,0.88,2022-02-01
54724,504,572.73,0.88,0.88,2022-02-01
54725,189,221.19,0.85,0.85,2022-02-01
54726,119,138.3,0.86,0.86,2022-02-01
54670,83,133.05,0.62,0.62,2022-02-01
54727,343,391.21,0.88,0.88,2022-02-01
54729,2812,2524.78,1.11,1.11,2022-02-01
54730,342,377.4,0.91,0.91,2022-02-01
54731,49,55.64,0.88,0.88,2022-02-01
54732,172,230.68,0.75,0.75,2022-02-01
54733,65,91.15,0.71,0.71,2022-02-01
54734,40,63.29,0.63,0.63,2022-02-01
54736,275,322.14,0.85,0.85,2022-02-01
54737,25,40.98,0.61,0.61,2022-02-01
54738,248,252.68,0.98,0.98,2022-02-01
54728,349,480.28,0.73,0.73,2022-02-01
54739,438,415.91,1.05,1.05,2022-02-01
54669,749,610.09,1.23,1.23,2022-02-01
54666,175,215.02,0.81,0.81,2022-02-01
54642,166,165.78,1.0,1.0,2022-02-01
54643,0,0.23,0.0,0.0,2022-02-01
54644,117,125.1,0.94,0.94,2022-02-01
54645,0,6.17,0.0,0.0,2022-02-01
54646,334,321.29,1.04,1.04,2022-02-01
54648,68,131.51,0.52,0.52,2022-02-01
54650,2479,1898.72,1.31,1.31,2022-02-01
54651,57,112.14,0.51,0.51,2022-02-01
54652,46,88.75,0.52,0.52,2022-02-01
54667,374,371.84,1.01,1.01,2022-02-01
54653,120,75.25,1.59,1.59,2022-02-01
54655,105,140.15,0.75,0.75,2022-02-01
54656,1705,1363.73,1.25,1.25,2022-02-01
54657,0,29.02,0.0,0.0,2022-02-01
54658,180,200.51,0.9,0.9,2022-02-01
54659,69,102.03,0.68,0.68,2022-02-01
54660,1206,1226.12,0.98,0.98,2022-02-01
54661,331,286.95,1.15,1.15,2022-02-01
54664,100,128.5,0.78,0.78,2022-02-01
54665,520,627.99,0.83,0.83,2022-02-01
54654,5,7.64,0.65,0.65,2022-02-01
54740,120,153.51,0.78,0.78,2022-02-01
54741,87,150.57,0.58,0.58,2022-02-01
54742,349,388.43,0.9,0.9,2022-02-01
54773,225,265.41,0.85,0.85,2022-02-01
54801,381,508.83,0.75,0.75,2022-02-01
54805,112,112.76,0.99,0.99,2022-02-01
54806,382,882.91,0.43,0.43,2022-02-01
54810,154,177.66,0.87,0.87,2022-02-01
54812,434,431.5,1.01,1.01,2022-02-01
54813,30,48.7,0.62,0.62,2022-02-01
54814,103,209.77,0.49,0.49,2022-02-01
54817,113,159.29,0.71,0.71,2022-02-01
54772,92,82.43,1.12,1.12,2022-02-01
54819,146,176.04,0.83,0.83,2022-02-01
54821,57,90.92,0.63,0.63,2022-02-01
54822,274,351.93,0.78,0.78,2022-02-01
54824,146,170.41,0.86,0.86,2022-02-01
54826,57,56.57,1.01,1.01,2022-02-01
54827,0,22.3,0.0,0.0,2022-02-01
54828,33,54.1,0.61,0.61,2022-02-01
54829,377,393.76,0.96,0.96,2022-02-01
54830,137,216.64,0.63,0.63,2022-02-01
54832,22,26.7,0.82,0.82,2022-02-01
54820,17,67.76,0.25,0.25,2022-02-01
54771,200,337.81,0.59,0.59,2022-02-01
54770,150,166.09,0.9,0.9,2022-02-01
54769,0,49.7,0.0,0.0,2022-02-01
54745,117,151.89,0.77,0.77,2022-02-01
54746,54,56.03,0.96,0.96,2022-02-01
54747,190,193.95,0.98,0.98,2022-02-01
54748,91,78.8,1.15,1.15,2022-02-01
54749,100,106.5,0.94,0.94,2022-02-01
54750,62,77.41,0.8,0.8,2022-02-01
54751,1850,2007.46,0.92,0.92,2022-02-01
54754,84,144.17,0.58,0.58,2022-02-01
54755,533,546.57,0.98,0.98,2022-02-01
54756,43,70.31,0.61,0.61,2022-02-01
54757,194,273.36,0.71,0.71,2022-02-01
54758,300,347.68,0.86,0.86,2022-02-01
54759,73,112.22,0.65,0.65,2022-02-01
54760,0,18.06,0.0,0.0,2022-02-01
54761,67,88.45,0.76,0.76,2022-02-01
54762,70,97.94,0.71,0.71,2022-02-01
54763,60,87.06,0.69,0.69,2022-02-01
54765,0,0.69,0.0,0.0,2022-02-01
54766,59,139.0,0.42,0.42,2022-02-01
54767,201,278.15,0.72,0.72,2022-02-01
54768,353,474.64,0.74,0.74,2022-02-01
54836,38,81.81,0.46,0.46,2022-02-01
54160,9,25.24,0.36,0.36,2022-02-01
54986,430,407.81,1.05,1.05,2022-02-01
54157,409,450.95,0.91,0.91,2022-02-01
53189,1537,2065.42,0.74,0.74,2022-02-01
53190,808,1484.97,0.54,0.54,2022-02-01
53191,175,219.96,0.8,0.8,2022-02-01
53192,3,0.69,4.32,4.32,2022-02-01
53195,0,11.89,0.0,0.0,2022-02-01
53202,1985,1923.34,1.03,1.03,2022-02-01
53203,184,133.21,1.38,1.38,2022-02-01
53204,3813,2985.07,1.28,1.28,2022-02-01
53205,896,687.5,1.3,1.3,2022-02-01
53188,2322,2757.55,0.84,0.84,2022-02-01
53206,1810,1738.04,1.04,1.04,2022-02-01
53208,2714,2327.75,1.17,1.17,2022-02-01
53209,4197,3597.7,1.17,1.17,2022-02-01
53210,2487,2067.82,1.2,1.2,2022-02-01
53211,2252,2736.48,0.82,0.82,2022-02-01
53212,2313,2357.46,0.98,0.98,2022-02-01
53213,2372,2135.27,1.11,1.11,2022-02-01
53214,3228,2743.12,1.18,1.18,2022-02-01
53215,5988,4631.42,1.29,1.3,2022-02-01
53216,3028,2591.85,1.17,1.17,2022-02-01
53207,3172,2847.0,1.11,1.11,2022-02-01
53217,2697,2211.98,1.22,1.22,2022-02-01
53186,2048,2551.87,0.8,0.8,2022-02-01
53184,250,322.76,0.77,0.77,2022-02-01
53144,2021,2042.04,0.99,0.99,2022-02-01
53146,630,623.75,1.01,1.01,2022-02-01
53147,843,1301.06,0.65,0.65,2022-02-01
53149,1431,1563.0,0.92,0.92,2022-02-01
53150,2067,1993.03,1.04,1.04,2022-02-01
53151,2981,2432.25,1.23,1.23,2022-02-01
53153,136,190.24,0.71,0.71,2022-02-01
53154,3281,2783.48,1.18,1.18,2022-02-01
53156,179,229.45,0.78,0.78,2022-02-01
53185,1164,1475.09,0.79,0.79,2022-02-01
53158,1169,1292.72,0.9,0.9,2022-02-01
53168,597,680.24,0.88,0.88,2022-02-01
53170,155,170.64,0.91,0.91,2022-02-01
53172,1799,1617.41,1.11,1.11,2022-02-01
53177,476,623.52,0.76,0.76,2022-02-01
53178,177,212.62,0.83,0.83,2022-02-01
53179,370,551.28,0.67,0.67,2022-02-01
53181,364,575.74,0.63,0.63,2022-02-01
53182,588,763.13,0.77,0.77,2022-02-01
53183,261,227.29,1.15,1.15,2022-02-01
53167,6,54.02,0.11,0.11,2022-02-01
53218,3849,3239.45,1.19,1.19,2022-02-01
53219,3202,2691.79,1.19,1.19,2022-02-01
53220,2399,2034.4,1.18,1.18,2022-02-01
53511,4117,3801.45,1.08,1.08,2022-02-01
53515,160,176.04,0.91,0.91,2022-02-01
53516,147,175.04,0.84,0.84,2022-02-01
53517,168,148.57,1.13,1.13,2022-02-01
53518,59,107.51,0.55,0.55,2022-02-01
53520,477,502.43,0.95,0.95,2022-02-01
53521,285,288.57,0.99,0.99,2022-02-01
53522,66,76.87,0.86,0.86,2022-02-01
53523,396,399.93,0.99,0.99,2022-02-01
53510,53,114.38,0.46,0.46,2022-02-01
53525,216,311.18,0.69,0.69,2022-02-01
53527,1165,845.09,1.38,1.38,2022-02-01
53528,430,482.98,0.89,0.89,2022-02-01
53529,212,159.6,1.33,1.33,2022-02-01
53530,249,343.98,0.72,0.72,2022-02-01
53531,483,356.87,1.35,1.35,2022-02-01
53532,1494,1211.38,1.23,1.23,2022-02-01
53533,570,545.34,1.05,1.05,2022-02-01
53534,1100,929.22,1.18,1.18,2022-02-01
53536,700,672.45,1.04,1.04,2022-02-01
53526,36,47.85,0.75,0.75,2022-02-01
53508,377,442.46,0.85,0.85,2022-02-01
53507,161,165.85,0.97,0.97,2022-02-01
53506,51,80.5,0.63,0.63,2022-02-01
53221,3959,3095.51,1.28,1.28,2022-02-01
53222,2516,2034.94,1.24,1.24,2022-02-01
53223,2984,2256.98,1.32,1.32,2022-02-01
53224,1917,1721.67,1.11,1.11,2022-02-01
53225,2309,2049.14,1.13,1.13,2022-02-01
53226,1752,1461.74,1.2,1.2,2022-02-01
53227,2024,1822.08,1.11,1.11,2022-02-01
53228,1265,1134.74,1.11,1.12,2022-02-01
53233,1531,1168.7,1.31,1.31,2022-02-01
53235,812,734.65,1.11,1.11,2022-02-01
53295,104,13.35,7.79,7.79,2022-02-01
53402,2299,2589.61,0.89,0.89,2022-02-01
53403,2097,2032.78,1.03,1.03,2022-02-01
53404,1268,1157.35,1.1,1.1,2022-02-01
53405,1905,1963.47,0.97,0.97,2022-02-01
53406,1704,2018.96,0.84,0.84,2022-02-01
53501,0,14.74,0.0,0.0,2022-02-01
53502,178,194.1,0.92,0.92,2022-02-01
53503,131,151.5,0.86,0.86,2022-02-01
53504,125,157.36,0.79,0.79,2022-02-01
53505,20,27.55,0.73,0.73,2022-02-01
53143,1710,1783.96,0.96,0.96,2022-02-01
53537,12,65.06,0.18,0.18,2022-02-01
53142,2027,2581.35,0.79,0.78,2022-02-01
53139,161,179.36,0.9,0.9,2022-02-01
53032,339,373.46,0.91,0.91,2022-02-01
53033,397,364.2,1.09,1.09,2022-02-01
53034,113,133.9,0.84,0.84,2022-02-01
53035,138,185.46,0.74,0.74,2022-02-01
53036,232,231.07,1.0,1.0,2022-02-01
53037,714,770.39,0.93,0.93,2022-02-01
53038,301,330.32,0.91,0.91,2022-02-01
53039,266,354.55,0.75,0.75,2022-02-01
53029,1844,1660.4,1.11,1.11,2022-02-01
53040,558,628.61,0.89,0.89,2022-02-01
53044,207,180.13,1.15,1.15,2022-02-01
53045,1666,1656.85,1.01,1.01,2022-02-01
53046,117,93.62,1.25,1.25,2022-02-01
53047,0,9.8,0.0,0.0,2022-02-01
53048,245,255.77,0.96,0.96,2022-02-01
53049,213,228.45,0.93,0.93,2022-02-01
53050,584,520.48,1.12,1.12,2022-02-01
53051,3135,2872.47,1.09,1.09,2022-02-01
53057,175,116.92,1.5,1.5,2022-02-01
53042,414,508.37,0.81,0.81,2022-02-01
53058,225,255.69,0.88,0.88,2022-02-01
53027,1775,1796.61,0.99,0.99,2022-02-01
53023,170,191.86,0.89,0.89,2022-02-01
53001,102,145.25,0.7,0.7,2022-02-01
53002,167,177.89,0.94,0.94,2022-02-01
53003,0,12.43,0.0,0.0,2022-02-01
53004,219,257.31,0.85,0.85,2022-02-01
53005,1565,1553.12,1.01,1.01,2022-02-01
53006,149,131.51,1.13,1.13,2022-02-01
53007,145,140.54,1.03,1.03,2022-02-01
53010,492,589.25,0.83,0.83,2022-02-01
53011,129,165.85,0.78,0.78,2022-02-01
53024,1337,1332.85,1.0,1.0,2022-02-01
53012,1284,1415.05,0.91,0.91,2022-02-01
53014,453,597.74,0.76,0.76,2022-02-01
53015,166,205.37,0.81,0.81,2022-02-01
53016,3,30.49,0.098,0.098,2022-02-01
53017,434,431.58,1.01,1.01,2022-02-01
53018,585,586.7,1.0,1.0,2022-02-01
53019,170,142.55,1.19,1.19,2022-02-01
53020,168,293.81,0.57,0.57,2022-02-01
53021,340,373.77,0.91,0.91,2022-02-01
53022,1671,1497.01,1.12,1.12,2022-02-01
53013,240,256.69,0.93,0.93,2022-02-01
53059,104,141.39,0.74,0.74,2022-02-01
53061,302,381.57,0.79,0.79,2022-02-01
53063,86,129.43,0.66,0.66,2022-02-01
53098,763,901.82,0.85,0.85,2022-02-01
53103,275,279.85,0.98,0.98,2022-02-01
53104,302,419.61,0.72,0.72,2022-02-01
53105,1554,2298.42,0.68,0.67,2022-02-01
53108,191,263.72,0.72,0.72,2022-02-01
53110,1776,1410.11,1.26,1.26,2022-02-01
53114,94,223.89,0.42,0.42,2022-02-01
53115,683,1234.68,0.55,0.55,2022-02-01
53118,510,548.89,0.93,0.93,2022-02-01
53097,452,487.61,0.93,0.93,2022-02-01
53119,377,454.96,0.83,0.83,2022-02-01
53121,1023,1462.44,0.7,0.7,2022-02-01
53122,502,474.87,1.06,1.06,2022-02-01
53125,90,134.37,0.67,0.67,2022-02-01
53126,390,535.07,0.73,0.73,2022-02-01
53128,406,698.61,0.58,0.58,2022-02-01
53129,1355,1091.91,1.24,1.24,2022-02-01
53130,589,583.77,1.01,1.01,2022-02-01
53132,3263,2761.56,1.18,1.18,2022-02-01
53137,75,130.43,0.58,0.57,2022-02-01
53120,555,732.03,0.76,0.76,2022-02-01
53095,2075,2110.88,0.98,0.98,2022-02-01
53094,1281,1489.6,0.86,0.86,2022-02-01
53093,102,157.13,0.65,0.65,2022-02-01
53065,182,170.41,1.07,1.07,2022-02-01
53066,2834,2728.76,1.04,1.04,2022-02-01
53069,43,52.87,0.81,0.81,2022-02-01
53070,263,381.26,0.69,0.69,2022-02-01
53072,1956,2005.38,0.98,0.98,2022-02-01
53073,1029,1140.45,0.9,0.9,2022-02-01
53074,1035,993.43,1.04,1.04,2022-02-01
53075,194,250.9,0.77,0.77,2022-02-01
53076,275,342.74,0.8,0.8,2022-02-01
53078,83,132.36,0.63,0.63,2022-02-01
53079,93,116.38,0.8,0.8,2022-02-01
53080,374,441.3,0.85,0.85,2022-02-01
53081,3634,3256.81,1.12,1.12,2022-02-01
53083,1823,1580.52,1.15,1.15,2022-02-01
53085,954,890.4,1.07,1.07,2022-02-01
53086,733,638.95,1.15,1.15,2022-02-01
53088,10,31.33,0.32,0.32,2022-02-01
53089,1653,1476.25,1.12,1.12,2022-02-01
53090,1651,1673.75,0.99,0.99,2022-02-01
53091,138,149.34,0.92,0.92,2022-02-01
53092,1705,1619.41,1.05,1.05,2022-02-01
53140,2269,2289.93,0.99,0.99,2022-02-01
