ID,date,clusterN,p,RR_C,RR_L
47121,2021-01-01,4.0,2.0,1.37,1.56
23015,2021-01-01,1.0,2.0,,
26047,2021-01-01,1.0,2.0,,
20141,2021-01-01,4.0,2.0,,
19111,2021-01-01,1.0,1.0,,
26011,2021-01-01,1.0,1.0,,
13155,2021-01-01,4.0,2.0,1.28,1.15
53039,2021-01-01,1.0,1.0,,
5145,2021-01-01,4.0,1.0,1.15,1.24
27115,2021-01-01,2.0,1.0,,
29147,2021-01-01,1.0,1.0,,
13173,2021-01-01,3.0,1.0,,
13017,2021-01-01,4.0,1.0,1.28,1.18
26117,2021-01-01,1.0,1.0,,
13213,2021-01-01,4.0,1.0,1.37,1.57
49001,2021-01-01,1.0,3.0,,
54083,2021-01-01,4.0,1.0,,
39081,2021-01-01,4.0,1.0,,
47011,2021-01-01,4.0,2.0,1.37,1.42
20143,2021-01-01,4.0,2.0,,
19057,2021-01-01,1.0,1.0,,
18011,2021-01-01,4.0,1.0,1.13,1.15
46011,2021-01-01,1.0,2.0,,
48117,2021-01-01,1.0,1.0,,
26017,2021-01-01,1.0,1.0,,
28159,2021-01-01,4.0,1.0,1.2,1.47
47117,2021-01-01,4.0,2.0,1.37,1.58
26039,2021-01-01,1.0,2.0,,
27103,2021-01-01,1.0,1.0,,
48043,2021-01-01,1.0,2.0,,
20093,2021-01-01,2.0,2.0,,
49039,2021-01-01,1.0,3.0,,
26083,2021-01-01,1.0,3.0,,
49021,2021-01-01,1.0,3.0,,
18145,2021-01-01,4.0,1.0,1.13,1.07
47137,2021-01-01,4.0,2.0,1.37,1.65
27015,2021-01-01,1.0,2.0,,
31175,2021-01-01,1.0,3.0,,
30041,2021-01-01,1.0,1.0,,
21147,2021-01-01,4.0,1.0,,
50027,2021-01-01,1.0,3.0,,
46115,2021-01-01,1.0,1.0,,
40053,2021-01-01,4.0,1.0,,
20031,2021-01-01,4.0,2.0,1.37,1.12
47049,2021-01-01,4.0,2.0,1.37,1.59
27087,2021-01-01,1.0,1.0,,
30035,2021-01-01,1.0,1.0,,
48425,2021-01-01,4.0,1.0,1.32,1.54
38025,2021-01-01,1.0,3.0,,
31093,2021-01-01,1.0,2.0,,
31065,2021-01-01,1.0,1.0,,
20137,2021-01-01,2.0,1.0,,
29199,2021-01-01,1.0,2.0,,
45033,2021-01-01,4.0,1.0,1.6,1.41
18101,2021-01-01,4.0,1.0,,
50007,2021-01-01,1.0,3.0,,
26133,2021-01-01,1.0,2.0,,
53011,2021-01-01,1.0,1.0,,
20053,2021-01-01,4.0,2.0,,
28057,2021-01-01,4.0,1.0,,
5125,2021-01-01,4.0,1.0,1.15,1.01
20003,2021-01-01,4.0,2.0,1.37,2.36
13157,2021-01-01,4.0,1.0,1.32,1.75
47001,2021-01-01,4.0,1.0,1.37,1.42
30023,2021-01-01,1.0,1.0,,
51059,2021-01-01,1.0,1.0,,
27041,2021-01-01,1.0,1.0,,
5117,2021-01-01,4.0,1.0,1.15,1.25
41015,2021-01-01,1.0,1.0,,
48475,2021-01-01,1.0,1.0,,
13021,2021-01-01,4.0,1.0,,
5017,2021-01-01,3.0,1.0,,
18097,2021-01-01,4.0,1.0,1.13,1.03
50023,2021-01-01,1.0,3.0,,
6063,2021-01-01,3.0,1.0,,
38065,2021-01-01,1.0,1.0,,
38059,2021-01-01,1.0,3.0,,
16047,2021-01-01,1.0,2.0,,
49037,2021-01-01,1.0,1.0,,
8021,2021-01-01,1.0,1.0,,
30111,2021-01-01,1.0,3.0,,
51021,2021-01-01,4.0,2.0,1.14,1.06
40099,2021-01-01,4.0,1.0,,
46019,2021-01-01,1.0,2.0,,
47051,2021-01-01,4.0,2.0,1.37,1.55
26061,2021-01-01,1.0,3.0,,
46049,2021-01-01,1.0,1.0,,
13217,2021-01-01,4.0,1.0,,
23013,2021-01-01,1.0,2.0,,
23009,2021-01-01,1.0,2.0,,
26005,2021-01-01,1.0,1.0,,
55043,2021-01-01,1.0,1.0,,
13057,2021-01-01,4.0,1.0,1.37,1.45
20049,2021-01-01,4.0,2.0,1.37,0.86
41071,2021-01-01,1.0,1.0,,
54091,2021-01-01,4.0,1.0,,
30021,2021-01-01,1.0,2.0,,
20079,2021-01-01,4.0,2.0,1.37,1.37
55103,2021-01-01,1.0,1.0,,
20041,2021-01-01,4.0,2.0,,
40023,2021-01-01,4.0,2.0,,
20047,2021-01-01,3.0,2.0,,
39167,2021-01-01,4.0,1.0,,
40077,2021-01-01,4.0,1.0,,
31069,2021-01-01,1.0,2.0,,
47139,2021-01-01,4.0,1.0,1.37,1.25
47155,2021-01-01,4.0,1.0,,
31033,2021-01-01,2.0,2.0,,
20125,2021-01-01,4.0,2.0,1.37,2.03
17081,2021-01-01,3.0,1.0,,
48217,2021-01-01,4.0,1.0,1.32,0.75
26097,2021-01-01,1.0,3.0,,
8019,2021-01-01,1.0,1.0,,
1059,2021-01-01,4.0,1.0,,
29197,2021-01-01,1.0,1.0,,
48113,2021-01-01,4.0,2.0,1.32,1.19
49055,2021-01-01,1.0,3.0,,
31035,2021-01-01,2.0,2.0,,
40013,2021-01-01,4.0,1.0,,
29035,2021-01-01,1.0,1.0,,
39013,2021-01-01,4.0,1.0,,
13067,2021-01-01,4.0,1.0,,
8063,2021-01-01,1.0,2.0,,
5039,2021-01-01,4.0,1.0,1.15,0.9
13195,2021-01-01,4.0,2.0,1.32,1.13
28141,2021-01-01,4.0,2.0,,
42055,2021-01-01,4.0,1.0,,
6059,2021-01-01,4.0,2.0,2.06,1.56
6025,2021-01-01,4.0,3.0,2.06,1.73
13237,2021-01-01,4.0,1.0,1.32,1.02
46059,2021-01-01,1.0,3.0,,
49007,2021-01-01,1.0,2.0,,
31091,2021-01-01,1.0,3.0,,
19119,2021-01-01,1.0,1.0,,
26101,2021-01-01,1.0,2.0,,
29121,2021-01-01,1.0,1.0,,
30075,2021-01-01,1.0,2.0,,
38075,2021-01-01,1.0,2.0,,
47077,2021-01-01,4.0,1.0,,
42027,2021-01-01,3.0,1.0,,
27053,2021-01-01,1.0,1.0,,
27129,2021-01-01,1.0,1.0,,
27117,2021-01-01,1.0,1.0,,
18125,2021-01-01,4.0,1.0,1.38,1.41
56027,2021-01-01,1.0,2.0,,
26125,2021-01-01,1.0,1.0,,
40091,2021-01-01,4.0,1.0,,
38093,2021-01-01,2.0,2.0,,
26113,2021-01-01,2.0,2.0,,
8121,2021-01-01,1.0,1.0,,
27097,2021-01-01,1.0,2.0,,
20077,2021-01-01,4.0,1.0,,
48465,2021-01-01,2.0,1.0,1.65,1.87
5035,2021-01-01,4.0,1.0,1.15,1.03
28081,2021-01-01,4.0,2.0,,
46045,2021-01-01,2.0,3.0,,
28025,2021-01-01,4.0,2.0,1.2,1.06
28079,2021-01-01,4.0,1.0,1.2,1.77
20179,2021-01-01,2.0,1.0,,
38033,2021-01-01,2.0,3.0,,
41067,2021-01-01,1.0,3.0,,
48009,2021-01-01,4.0,2.0,,
46117,2021-01-01,1.0,1.0,,
5047,2021-01-01,4.0,1.0,,
48173,2021-01-01,1.0,3.0,,
24023,2021-01-01,3.0,1.0,,
30027,2021-01-01,1.0,3.0,,
28105,2021-01-01,4.0,2.0,1.2,0.96
5013,2021-01-01,4.0,1.0,1.15,0.81
49017,2021-01-01,1.0,3.0,,
20107,2021-01-01,4.0,2.0,1.37,1.13
20133,2021-01-01,4.0,2.0,1.37,1.79
19103,2021-01-01,1.0,1.0,,
31005,2021-01-01,1.0,3.0,,
13321,2021-01-01,4.0,1.0,,
13309,2021-01-01,4.0,2.0,1.28,0.44
38017,2021-01-01,1.0,2.0,,
38105,2021-01-01,1.0,3.0,,
31047,2021-01-01,1.0,1.0,,
18083,2021-01-01,4.0,1.0,1.38,0.69
49041,2021-01-01,1.0,3.0,,
46071,2021-01-01,1.0,2.0,,
46007,2021-01-01,1.0,3.0,,
38067,2021-01-01,1.0,1.0,,
47059,2021-01-01,4.0,1.0,1.14,1.44
27003,2021-01-01,1.0,1.0,,
6023,2021-01-01,1.0,1.0,,
40041,2021-01-01,4.0,1.0,,
5045,2021-01-01,4.0,1.0,1.15,1.2
13231,2021-01-01,4.0,2.0,,
41041,2021-01-01,1.0,1.0,,
48139,2021-01-01,4.0,2.0,1.32,1.64
40093,2021-01-01,4.0,2.0,,
38055,2021-01-01,1.0,3.0,,
27111,2021-01-01,1.0,1.0,,
28115,2021-01-01,4.0,1.0,,
31161,2021-01-01,1.0,3.0,,
31121,2021-01-01,1.0,1.0,,
31113,2021-01-01,1.0,3.0,,
46063,2021-01-01,1.0,2.0,,
46021,2021-01-01,1.0,3.0,,
31163,2021-01-01,1.0,2.0,,
29045,2021-01-01,1.0,2.0,,
41025,2021-01-01,1.0,1.0,,
37087,2021-01-01,4.0,1.0,,
13135,2021-01-01,4.0,2.0,,
13169,2021-01-01,4.0,1.0,,
48497,2021-01-01,4.0,1.0,1.32,1.56
31165,2021-01-01,1.0,3.0,,
42047,2021-01-01,4.0,1.0,1.32,1.55
31111,2021-01-01,1.0,1.0,,
30003,2021-01-01,1.0,1.0,,
41009,2021-01-01,1.0,3.0,,
21071,2021-01-01,1.0,1.0,,
6069,2021-01-01,4.0,1.0,,
51035,2021-01-01,3.0,1.0,1.14,0.7
36029,2021-01-01,3.0,1.0,,
26019,2021-01-01,1.0,1.0,,
13211,2021-01-01,4.0,2.0,1.32,0.91
56005,2021-01-01,1.0,2.0,,
31003,2021-01-01,1.0,1.0,,
38007,2021-01-01,1.0,2.0,,
46075,2021-01-01,1.0,2.0,,
37187,2021-01-01,4.0,1.0,,
46005,2021-01-01,1.0,3.0,,
46033,2021-01-01,1.0,1.0,,
38061,2021-01-01,1.0,3.0,,
48229,2021-01-01,2.0,2.0,,
8091,2021-01-01,1.0,1.0,,
5107,2021-01-01,3.0,1.0,1.15,0.61
48213,2021-01-01,3.0,1.0,,
53077,2021-01-01,2.0,1.0,1.22,1.22
13303,2021-01-01,4.0,2.0,,
31149,2021-01-01,1.0,3.0,,
31145,2021-01-01,1.0,2.0,,
31117,2021-01-01,1.0,2.0,,
27093,2021-01-01,1.0,1.0,,
41061,2021-01-01,1.0,1.0,,
20045,2021-01-01,3.0,1.0,,
54093,2021-01-01,4.0,1.0,,
50015,2021-01-01,1.0,3.0,,
31173,2021-01-01,1.0,1.0,,
20033,2021-01-01,4.0,2.0,,
5149,2021-01-01,4.0,2.0,1.15,1.59
47153,2021-01-01,4.0,1.0,1.37,1.59
13003,2021-01-01,4.0,1.0,1.28,1.13
40125,2021-01-01,4.0,1.0,,
47175,2021-01-01,4.0,1.0,1.37,0.81
40123,2021-01-01,4.0,1.0,,
48469,2021-01-01,1.0,1.0,,
42097,2021-01-01,4.0,1.0,1.2,1.1
31013,2021-01-01,1.0,2.0,,
47181,2021-01-01,4.0,1.0,,
54001,2021-01-01,4.0,1.0,,
46013,2021-01-01,1.0,1.0,,
20189,2021-01-01,2.0,2.0,,
30029,2021-01-01,1.0,1.0,,
8001,2021-01-01,1.0,1.0,,
26093,2021-01-01,1.0,1.0,,
47107,2021-01-01,4.0,2.0,1.37,1.26
35053,2021-01-01,1.0,1.0,,
23019,2021-01-01,1.0,3.0,,
20121,2021-01-01,4.0,2.0,1.25,1.61
26161,2021-01-01,1.0,1.0,,
46085,2021-01-01,1.0,3.0,,
16011,2021-01-01,1.0,1.0,,
27077,2021-01-01,1.0,2.0,,
5067,2021-01-01,4.0,2.0,1.15,1.08
5033,2021-01-01,4.0,1.0,,
30039,2021-01-01,1.0,1.0,,
8007,2021-01-01,1.0,1.0,,
27021,2021-01-01,1.0,3.0,,
48093,2021-01-01,4.0,1.0,1.32,1.25
23027,2021-01-01,1.0,2.0,,
13047,2021-01-01,4.0,1.0,1.37,0.87
28123,2021-01-01,4.0,2.0,1.2,0.92
40103,2021-01-01,4.0,1.0,1.37,1.34
41019,2021-01-01,1.0,2.0,,
13091,2021-01-01,4.0,1.0,1.28,1.08
8089,2021-01-01,4.0,1.0,,
40085,2021-01-01,4.0,1.0,,
48239,2021-01-01,1.0,1.0,,
48439,2021-01-01,4.0,2.0,1.32,1.45
28095,2021-01-01,4.0,1.0,1.2,1.21
19177,2021-01-01,1.0,1.0,,
53009,2021-01-01,1.0,2.0,,
47145,2021-01-01,4.0,2.0,1.37,1.64
54055,2021-01-01,4.0,1.0,1.14,1.5
53029,2021-01-01,1.0,3.0,,
55041,2021-01-01,1.0,2.0,,
53047,2021-01-01,1.0,1.0,,
13163,2021-01-01,4.0,1.0,,
13311,2021-01-01,4.0,1.0,1.32,1.44
48371,2021-01-01,1.0,2.0,,
13289,2021-01-01,4.0,2.0,1.28,1.13
32031,2021-01-01,3.0,2.0,,
13257,2021-01-01,4.0,1.0,1.32,1.25
20011,2021-01-01,4.0,2.0,1.37,1.68
46035,2021-01-01,1.0,2.0,,
27141,2021-01-01,1.0,2.0,,
27145,2021-01-01,1.0,2.0,,
45067,2021-01-01,4.0,1.0,1.6,1.25
47071,2021-01-01,4.0,1.0,,
5135,2021-01-01,4.0,1.0,1.15,1.28
40113,2021-01-01,4.0,2.0,1.37,1.15
27173,2021-01-01,2.0,1.0,,
40021,2021-01-01,4.0,1.0,,
30109,2021-01-01,1.0,2.0,,
53019,2021-01-01,1.0,1.0,,
49015,2021-01-01,1.0,3.0,,
26137,2021-01-01,1.0,3.0,,
47035,2021-01-01,4.0,2.0,1.37,1.49
40035,2021-01-01,4.0,2.0,1.37,1.21
48111,2021-01-01,1.0,2.0,,
6019,2021-01-01,4.0,2.0,,
40049,2021-01-01,4.0,2.0,,
42083,2021-01-01,4.0,1.0,1.32,1.3
13247,2021-01-01,4.0,1.0,,
53003,2021-01-01,1.0,1.0,,
56021,2021-01-01,1.0,1.0,,
47187,2021-01-01,4.0,2.0,1.37,1.55
5097,2021-01-01,4.0,1.0,1.15,0.81
20183,2021-01-01,4.0,1.0,,
20105,2021-01-01,4.0,1.0,,
5123,2021-01-01,4.0,1.0,1.15,1.05
4009,2021-01-01,4.0,1.0,,
27035,2021-01-01,1.0,1.0,,
48337,2021-01-01,4.0,2.0,,
48049,2021-01-01,4.0,1.0,,
40121,2021-01-01,4.0,1.0,,
54017,2021-01-01,3.0,1.0,,
48221,2021-01-01,4.0,2.0,1.32,1.53
53049,2021-01-01,1.0,1.0,,
45073,2021-01-01,4.0,1.0,1.32,1.31
27031,2021-01-01,1.0,2.0,,
53023,2021-01-01,1.0,2.0,,
31051,2021-01-01,1.0,1.0,,
27137,2021-01-01,1.0,2.0,,
38037,2021-01-01,1.0,3.0,,
13069,2021-01-01,4.0,1.0,1.28,1.33
26069,2021-01-01,1.0,1.0,,
26063,2021-01-01,1.0,1.0,,
13121,2021-01-01,4.0,1.0,,
30101,2021-01-01,1.0,2.0,,
41017,2021-01-01,1.0,2.0,,
16071,2021-01-01,1.0,2.0,,
8105,2021-01-01,1.0,2.0,,
26081,2021-01-01,1.0,1.0,,
47133,2021-01-01,4.0,1.0,1.37,1.56
48081,2021-01-01,4.0,2.0,,
48095,2021-01-01,3.0,1.0,,
47143,2021-01-01,4.0,2.0,1.37,1.93
48151,2021-01-01,3.0,1.0,,
29001,2021-01-01,2.0,3.0,,
30037,2021-01-01,1.0,2.0,,
56031,2021-01-01,1.0,1.0,,
31009,2021-01-01,1.0,3.0,,
20109,2021-01-01,1.0,1.0,,
20007,2021-01-01,4.0,2.0,,
19105,2021-01-01,1.0,1.0,,
54095,2021-01-01,4.0,1.0,,
13001,2021-01-01,4.0,1.0,1.28,1.1
31075,2021-01-01,1.0,3.0,,
54023,2021-01-01,4.0,1.0,,
5003,2021-01-01,3.0,1.0,,
37097,2021-01-01,4.0,1.0,1.14,1.02
4007,2021-01-01,4.0,1.0,,
27159,2021-01-01,1.0,2.0,,
32015,2021-01-01,3.0,3.0,,
29167,2021-01-01,1.0,1.0,,
49043,2021-01-01,2.0,1.0,,
40069,2021-01-01,4.0,1.0,,
13011,2021-01-01,4.0,2.0,1.32,0.84
18045,2021-01-01,4.0,1.0,1.13,1.33
1077,2021-01-01,4.0,2.0,,
27009,2021-01-01,1.0,1.0,,
49031,2021-01-01,1.0,3.0,,
51161,2021-01-01,1.0,1.0,,
16031,2021-01-01,1.0,2.0,,
27113,2021-01-01,1.0,1.0,,
8053,2021-01-01,1.0,3.0,,
1107,2021-01-01,4.0,1.0,1.2,1.14
23011,2021-01-01,1.0,2.0,,
13071,2021-01-01,4.0,1.0,,
16059,2021-01-01,1.0,2.0,,
47031,2021-01-01,4.0,2.0,1.37,1.37
41033,2021-01-01,1.0,2.0,,
27123,2021-01-01,1.0,1.0,,
26165,2021-01-01,1.0,2.0,,
32007,2021-01-01,1.0,1.0,,
13107,2021-01-01,4.0,1.0,1.28,1.33
28117,2021-01-01,4.0,2.0,,
27101,2021-01-01,1.0,1.0,,
48097,2021-01-01,4.0,1.0,,
6029,2021-01-01,4.0,2.0,2.06,1.78
8107,2021-01-01,1.0,1.0,,
6065,2021-01-01,4.0,2.0,2.06,2.28
53073,2021-01-01,1.0,1.0,,
48253,2021-01-01,4.0,1.0,,
30083,2021-01-01,1.0,2.0,,
40145,2021-01-01,4.0,1.0,,
20027,2021-01-01,4.0,1.0,,
37149,2021-01-01,3.0,1.0,,
26141,2021-01-01,1.0,1.0,,
47029,2021-01-01,4.0,1.0,,
28129,2021-01-01,4.0,1.0,1.2,0.77
13281,2021-01-01,4.0,1.0,,
47093,2021-01-01,4.0,2.0,1.37,1.38
13315,2021-01-01,4.0,1.0,1.28,1.3
20127,2021-01-01,4.0,2.0,1.37,1.17
17099,2021-01-01,1.0,1.0,,
37113,2021-01-01,4.0,1.0,,
40141,2021-01-01,3.0,1.0,,
41021,2021-01-01,1.0,1.0,,
46121,2021-01-01,1.0,3.0,,
8069,2021-01-01,1.0,1.0,,
48243,2021-01-01,1.0,1.0,,
21025,2021-01-01,2.0,1.0,,
37035,2021-01-01,4.0,1.0,1.14,1.3
26107,2021-01-01,1.0,1.0,,
42067,2021-01-01,3.0,1.0,,
18025,2021-01-01,3.0,1.0,,
40127,2021-01-01,4.0,1.0,,
6015,2021-01-01,1.0,1.0,,
38077,2021-01-01,1.0,1.0,,
46109,2021-01-01,2.0,1.0,,
30017,2021-01-01,2.0,3.0,,
28013,2021-01-01,4.0,1.0,,
26049,2021-01-01,1.0,1.0,,
37177,2021-01-01,3.0,1.0,,
53021,2021-01-01,2.0,1.0,,
47015,2021-01-01,4.0,2.0,1.37,1.37
51021,2021-01-02,4.0,1.0,,
27031,2021-01-02,1.0,1.0,,
53023,2021-01-02,1.0,2.0,,
47131,2021-01-02,4.0,1.0,,
21121,2021-01-02,4.0,1.0,1.27,1.0
31051,2021-01-02,1.0,1.0,,
27137,2021-01-02,1.0,2.0,,
39027,2021-01-02,4.0,1.0,1.14,1.11
38037,2021-01-02,1.0,3.0,,
13069,2021-01-02,4.0,1.0,1.16,1.16
26069,2021-01-02,1.0,1.0,,
26063,2021-01-02,1.0,1.0,,
13121,2021-01-02,4.0,1.0,,
30101,2021-01-02,1.0,2.0,,
41017,2021-01-02,1.0,1.0,,
53033,2021-01-02,1.0,1.0,,
45073,2021-01-02,4.0,1.0,1.27,1.34
53049,2021-01-02,1.0,1.0,,
48221,2021-01-02,4.0,2.0,1.41,1.58
32031,2021-01-02,3.0,2.0,,
21137,2021-01-02,4.0,1.0,1.27,1.2
18147,2021-01-02,4.0,2.0,1.41,1.61
13287,2021-01-02,4.0,1.0,1.16,2.1
26099,2021-01-02,1.0,1.0,,
20207,2021-01-02,4.0,2.0,1.81,1.05
16043,2021-01-02,1.0,1.0,,
46103,2021-01-02,2.0,1.0,,
8105,2021-01-02,1.0,2.0,,
20037,2021-01-02,4.0,2.0,1.81,1.79
20017,2021-01-02,3.0,2.0,1.81,0.63
27051,2021-01-02,1.0,1.0,,
21135,2021-01-02,4.0,1.0,,
31183,2021-01-02,1.0,3.0,,
28159,2021-01-02,4.0,1.0,,
9001,2021-01-02,4.0,1.0,,
48009,2021-01-02,4.0,2.0,,
46003,2021-01-02,1.0,2.0,,
13001,2021-01-02,4.0,1.0,,
26081,2021-01-02,1.0,1.0,,
47133,2021-01-02,4.0,1.0,1.27,1.52
27145,2021-01-02,1.0,2.0,,
45067,2021-01-02,4.0,1.0,1.68,1.28
47071,2021-01-02,4.0,1.0,,
5135,2021-01-02,4.0,1.0,,
40113,2021-01-02,4.0,2.0,,
27173,2021-01-02,1.0,1.0,,
40021,2021-01-02,4.0,1.0,,
27141,2021-01-02,1.0,2.0,,
30109,2021-01-02,1.0,2.0,,
49015,2021-01-02,1.0,3.0,,
26137,2021-01-02,1.0,1.0,,
47035,2021-01-02,4.0,2.0,1.27,1.47
40035,2021-01-02,4.0,2.0,,
48111,2021-01-02,1.0,2.0,,
6019,2021-01-02,4.0,2.0,,
40049,2021-01-02,4.0,2.0,,
53019,2021-01-02,1.0,1.0,,
30005,2021-01-02,1.0,1.0,,
46035,2021-01-02,1.0,2.0,,
48337,2021-01-02,4.0,2.0,,
48081,2021-01-02,4.0,1.0,,
48095,2021-01-02,3.0,1.0,,
21131,2021-01-02,3.0,1.0,1.27,0.69
47143,2021-01-02,4.0,2.0,1.27,1.85
13235,2021-01-02,4.0,1.0,,
29001,2021-01-02,1.0,3.0,,
30037,2021-01-02,1.0,3.0,,
47025,2021-01-02,4.0,1.0,1.27,1.2
56031,2021-01-02,1.0,2.0,,
20109,2021-01-02,1.0,1.0,,
1045,2021-01-02,4.0,1.0,,
20007,2021-01-02,4.0,2.0,,
19105,2021-01-02,1.0,1.0,,
54095,2021-01-02,4.0,1.0,,
54017,2021-01-02,3.0,1.0,,
40121,2021-01-02,4.0,1.0,,
31009,2021-01-02,1.0,3.0,,
5147,2021-01-02,4.0,1.0,,
30045,2021-01-02,1.0,2.0,,
30077,2021-01-02,1.0,1.0,,
29211,2021-01-02,1.0,1.0,,
4025,2021-01-02,4.0,2.0,,
55077,2021-01-02,1.0,1.0,,
50005,2021-01-02,1.0,3.0,,
26145,2021-01-02,1.0,1.0,,
48195,2021-01-02,2.0,2.0,,
46017,2021-01-02,1.0,3.0,,
13221,2021-01-02,4.0,1.0,,
13133,2021-01-02,4.0,2.0,,
37119,2021-01-02,4.0,1.0,,
40079,2021-01-02,4.0,2.0,,
40087,2021-01-02,4.0,1.0,,
47121,2021-01-02,4.0,2.0,1.27,1.45
21125,2021-01-02,4.0,1.0,1.27,1.04
23015,2021-01-02,1.0,2.0,,
26047,2021-01-02,1.0,2.0,,
13209,2021-01-02,4.0,1.0,,
20141,2021-01-02,4.0,2.0,,
53055,2021-01-02,1.0,3.0,,
46095,2021-01-02,1.0,2.0,,
37023,2021-01-02,4.0,1.0,,
6047,2021-01-02,4.0,1.0,,
53015,2021-01-02,1.0,3.0,,
30085,2021-01-02,1.0,3.0,,
31019,2021-01-02,1.0,1.0,,
19095,2021-01-02,1.0,1.0,,
13295,2021-01-02,4.0,1.0,1.27,1.07
20205,2021-01-02,4.0,2.0,1.81,2.3
20025,2021-01-02,3.0,1.0,,
1079,2021-01-02,4.0,2.0,,
13301,2021-01-02,3.0,1.0,,
27149,2021-01-02,1.0,1.0,,
48121,2021-01-02,3.0,1.0,,
30067,2021-01-02,1.0,1.0,,
53027,2021-01-02,1.0,3.0,,
48135,2021-01-02,1.0,1.0,,
28093,2021-01-02,4.0,1.0,,
13247,2021-01-02,4.0,1.0,,
19111,2021-01-02,1.0,1.0,,
13155,2021-01-02,4.0,2.0,1.16,1.43
38053,2021-01-02,1.0,3.0,,
48389,2021-01-02,1.0,2.0,,
48161,2021-01-02,3.0,1.0,,
47057,2021-01-02,4.0,1.0,1.27,1.2
19145,2021-01-02,1.0,1.0,,
54085,2021-01-02,4.0,1.0,,
40067,2021-01-02,4.0,2.0,,
48399,2021-01-02,4.0,1.0,,
47189,2021-01-02,4.0,1.0,1.27,1.51
56045,2021-01-02,1.0,1.0,,
13243,2021-01-02,1.0,1.0,,
51051,2021-01-02,4.0,2.0,,
54025,2021-01-02,4.0,1.0,1.5,1.44
46105,2021-01-02,1.0,1.0,,
41065,2021-01-02,1.0,3.0,,
41053,2021-01-02,1.0,2.0,,
1089,2021-01-02,4.0,1.0,1.27,1.18
26011,2021-01-02,1.0,1.0,,
20193,2021-01-02,2.0,2.0,,
5145,2021-01-02,4.0,1.0,,
53039,2021-01-02,1.0,2.0,,
27115,2021-01-02,2.0,1.0,,
26017,2021-01-02,1.0,1.0,,
29147,2021-01-02,1.0,1.0,,
5029,2021-01-02,4.0,1.0,,
13173,2021-01-02,3.0,1.0,1.16,0.8
13017,2021-01-02,4.0,1.0,1.16,1.47
13161,2021-01-02,4.0,2.0,,
26117,2021-01-02,1.0,1.0,,
49001,2021-01-02,1.0,3.0,,
39081,2021-01-02,4.0,1.0,,
47011,2021-01-02,4.0,2.0,1.27,1.39
20143,2021-01-02,4.0,1.0,,
18011,2021-01-02,4.0,1.0,1.14,1.17
46011,2021-01-02,1.0,2.0,,
26043,2021-01-02,1.0,1.0,,
13213,2021-01-02,4.0,1.0,1.27,1.69
53003,2021-01-02,1.0,1.0,,
56021,2021-01-02,1.0,1.0,,
47187,2021-01-02,4.0,2.0,1.27,1.52
26019,2021-01-02,1.0,1.0,,
13211,2021-01-02,4.0,2.0,,
56005,2021-01-02,1.0,2.0,,
31003,2021-01-02,1.0,1.0,,
38007,2021-01-02,1.0,2.0,,
46075,2021-01-02,1.0,1.0,,
37187,2021-01-02,4.0,1.0,,
6069,2021-01-02,4.0,1.0,,
1043,2021-01-02,4.0,1.0,,
46033,2021-01-02,1.0,1.0,,
28115,2021-01-02,4.0,2.0,,
27111,2021-01-02,1.0,2.0,,
41027,2021-01-02,1.0,1.0,,
38055,2021-01-02,1.0,3.0,,
47125,2021-01-02,4.0,1.0,,
40093,2021-01-02,3.0,2.0,,
46005,2021-01-02,1.0,3.0,,
5047,2021-01-02,4.0,1.0,,
41009,2021-01-02,1.0,3.0,,
30003,2021-01-02,1.0,2.0,,
23019,2021-01-02,1.0,2.0,,
56025,2021-01-02,1.0,1.0,,
31161,2021-01-02,1.0,3.0,,
31121,2021-01-02,1.0,2.0,,
31113,2021-01-02,1.0,3.0,,
46063,2021-01-02,1.0,3.0,,
46021,2021-01-02,1.0,1.0,,
38061,2021-01-02,1.0,3.0,,
31163,2021-01-02,1.0,2.0,,
29045,2021-01-02,1.0,2.0,,
41025,2021-01-02,1.0,1.0,,
13135,2021-01-02,4.0,2.0,1.27,1.12
13169,2021-01-02,4.0,1.0,,
48497,2021-01-02,4.0,1.0,,
31165,2021-01-02,1.0,3.0,,
42047,2021-01-02,4.0,1.0,1.36,1.58
21229,2021-01-02,3.0,1.0,1.27,0.75
6065,2021-01-02,4.0,2.0,2.12,2.32
48173,2021-01-02,1.0,3.0,,
28105,2021-01-02,4.0,2.0,,
5045,2021-01-02,4.0,2.0,,
13231,2021-01-02,4.0,2.0,,
41041,2021-01-02,1.0,1.0,,
48139,2021-01-02,4.0,2.0,1.41,1.68
31111,2021-01-02,1.0,2.0,,
48229,2021-01-02,1.0,3.0,,
40149,2021-01-02,3.0,1.0,,
40041,2021-01-02,4.0,1.0,,
8091,2021-01-02,1.0,1.0,,
46085,2021-01-02,1.0,3.0,,
16011,2021-01-02,1.0,1.0,,
27077,2021-01-02,1.0,2.0,,
5067,2021-01-02,4.0,2.0,,
5033,2021-01-02,4.0,1.0,,
30039,2021-01-02,1.0,2.0,,
27021,2021-01-02,1.0,3.0,,
5107,2021-01-02,3.0,1.0,,
30027,2021-01-02,1.0,3.0,,
27075,2021-01-02,1.0,1.0,,
27003,2021-01-02,1.0,1.0,,
5013,2021-01-02,4.0,1.0,,
49017,2021-01-02,1.0,3.0,,
20107,2021-01-02,4.0,2.0,1.81,1.38
